year,quarter,state,district,count,amount
2020,Q1,Tamil Nadu,Kancheepuram,3618880,5144042351.014135
2020,Q1,Tamil Nadu,Tiruppur,1918620,3829323477.068222
2020,Q1,Tamil Nadu,Salem,1816883,3938965855.2653995
2020,Q1,Tamil Nadu,Krishnagiri,1806032,3381602583.567412
2020,Q1,Tamil Nadu,Madurai,1334450,2667507196.7747316
2020,Q1,Tamil Nadu,Vellore,1236004,1793602013.1346076
2020,Q3,Tamil Nadu,Chennai,17354210,39868873382.45007
2020,Q3,Tamil Nadu,Coimbatore,6742559,13861133095.484821
2020,Q3,Tamil Nadu,Thiruvallur,5496010,10295422113.34424
2020,Q3,Tamil Nadu,Chengalpattu,5205491,7909757202.294512
2020,Q3,Tamil Nadu,Kancheepuram,3333347,5572087481.284176
2020,Q3,Tamil Nadu,Salem,3016579,6990924402.004694
2020,Q3,Tamil Nadu,Krishnagiri,2701216,4989224721.359926
2020,Q3,Tamil Nadu,Tiruppur,2654998,5542739051.315315
2020,Q3,Tamil Nadu,Madurai,2157858,4867134340.423642
2020,Q3,Tamil Nadu,Erode,1662818,3580607368.6476803
2020,Q4,Tamil Nadu,Chennai,24172148,46230345977.314285
2020,Q4,Tamil Nadu,Coimbatore,10473572,18723397961.28515
2020,Q4,Tamil Nadu,Thiruvallur,10184454,17303936393.299397
2020,Q4,Tamil Nadu,Chengalpattu,10168033,13669246947.729094
2020,Q4,Tamil Nadu,Kancheepuram,6509711,9795433898.261469
2020,Q4,Tamil Nadu,Krishnagiri,5011992,9044884706.251482
2020,Q4,Tamil Nadu,Salem,4407759,9865912487.837538
2020,Q4,Tamil Nadu,Tiruppur,4364806,8662796446.594257
2020,Q4,Tamil Nadu,Madurai,3222620,7010358411.213523
2020,Q4,Tamil Nadu,Erode,2534766,5126731992.032161
2019,Q4,Tamil Nadu,Chennai,16437269,31810645818.308853
2019,Q4,Tamil Nadu,Chengalpattu,7809082,9083457170.596087
2019,Q4,Tamil Nadu,Coimbatore,5937176,11949970482.923735
2019,Q4,Tamil Nadu,Thiruvallur,4441180,7308502938.397885
2019,Q4,Tamil Nadu,Kancheepuram,3134851,4643283492.789846
2019,Q4,Tamil Nadu,Tiruppur,2020118,4339514037.303126
2019,Q4,Tamil Nadu,Salem,1754893,3897469229.2628374
2019,Q4,Tamil Nadu,Tiruchirappalli,1364259,2850823022.8616314
2019,Q4,Tamil Nadu,Madurai,1315576,2775348044.296371
2019,Q4,Tamil Nadu,Krishnagiri,1302647,2599923579.484123
2019,Q2,Tamil Nadu,Chennai,10577435,20366477248.325935
2019,Q2,Tamil Nadu,Chengalpattu,3719692,5655296088.730306
2019,Q2,Tamil Nadu,Coimbatore,3191687,7063644440.487608
2019,Q2,Tamil Nadu,Thiruvallur,2486358,4674408137.818318
2019,Q2,Tamil Nadu,Kancheepuram,1656532,2936409443.5988774
2019,Q2,Tamil Nadu,Tiruppur,1179119,2631888252.799778
2019,Q2,Tamil Nadu,Salem,1018100,2340941775.7458673
2019,Q2,Tamil Nadu,Tiruchirappalli,776306,1748258486.2944927
2019,Q2,Tamil Nadu,Madurai,741073,1703311128.1845107
2019,Q2,Tamil Nadu,Krishnagiri,663016,1504554589.8086202
2019,Q3,Tamil Nadu,Chennai,11333032,23024193806.41262
2019,Q3,Tamil Nadu,Chengalpattu,5765425,7255276540.840912
2019,Q3,Tamil Nadu,Coimbatore,4303835,9457627886.22332
2019,Q3,Tamil Nadu,Thiruvallur,3497534,5790229760.583482
2019,Q3,Tamil Nadu,Kancheepuram,2374121,3749463855.838708
2019,Q3,Tamil Nadu,Tiruppur,1583318,3459384833.8566313
2019,Q3,Tamil Nadu,Salem,1348219,3089948772.2836018
2019,Q3,Tamil Nadu,Tiruchirappalli,1028271,2283457398.7735853
2019,Q3,Tamil Nadu,Madurai,1004838,2163231649.618825
2019,Q3,Tamil Nadu,Krishnagiri,906439,1897364248.7738578
2019,Q1,Tamil Nadu,Chennai,11642449,18810971714.51368
2019,Q1,Tamil Nadu,Chengalpattu,3285713,4918695631.396448
2019,Q1,Tamil Nadu,Coimbatore,2709665,5072064993.630945
2019,Q1,Tamil Nadu,Thiruvallur,2305713,3957616692.241628
2019,Q1,Tamil Nadu,Kancheepuram,1732340,2735468905.1703753
2019,Q1,Tamil Nadu,Tiruppur,1078231,2186722074.262658
2019,Q1,Tamil Nadu,Salem,949562,1916555034.6953974
2019,Q1,Tamil Nadu,Krishnagiri,848874,1549327562.4754324
2019,Q1,Tamil Nadu,Tiruchirappalli,739515,1460934059.6618776
2019,Q1,Tamil Nadu,Madurai,662080,1386372054.5139372
2022,Q4 (1),Tamil Nadu,Chengalpattu,109159290,143850411731.03558
2022,Q4 (1),Tamil Nadu,Coimbatore,40259816,56926594389.6588
2022,Q4 (1),Tamil Nadu,Chennai,36087169,52708969517.53118
2022,Q4 (1),Tamil Nadu,Salem,33193962,52189264730.86203
2022,Q4 (1),Tamil Nadu,Thiruvallur,27335584,41018657465.028946
2022,Q4 (1),Tamil Nadu,Madurai,21930141,39075713283.65903
2022,Q4 (1),Tamil Nadu,Tiruppur,20078625,27993817372.884705
2022,Q4 (1),Tamil Nadu,Kancheepuram,17540782,22979273761.17815
2022,Q4 (1),Tamil Nadu,Krishnagiri,16419186,27528800881.08297
2022,Q4 (1),Tamil Nadu,Tiruchirappalli,10348183,18674871633.798847
2022,Q2,Tamil Nadu,Chennai,105344784,154665269695.64178
2022,Q2,Tamil Nadu,Coimbatore,36695888,59260276493.124756
2022,Q2,Tamil Nadu,Thiruvallur,25490825,40588215771.8699
2022,Q2,Tamil Nadu,Chengalpattu,25456618,33118244166.512466
2022,Q2,Tamil Nadu,Salem,16106627,30338068694.55334
2022,Q2,Tamil Nadu,Kancheepuram,15868496,22731542491.811836
2022,Q2,Tamil Nadu,Tiruppur,15482000,23838727353.10485
2022,Q2,Tamil Nadu,Krishnagiri,13942838,24721054679.65894
2022,Q2,Tamil Nadu,Madurai,8320838,17264493941.688946
2022,Q2,Tamil Nadu,Erode,8037374,14313011584.19171
2022,Q4,Tamil Nadu,Chengalpattu,109159290,143850411731.03558
2022,Q4,Tamil Nadu,Coimbatore,40259816,56926594389.6588
2022,Q4,Tamil Nadu,Chennai,36087169,52708969517.53118
2022,Q4,Tamil Nadu,Salem,33193962,52189264730.86203
2022,Q4,Tamil Nadu,Thiruvallur,27335584,41018657465.028946
2022,Q4,Tamil Nadu,Madurai,21930141,39075713283.65903
2022,Q4,Tamil Nadu,Tiruppur,20078625,27993817372.884705
2022,Q4,Tamil Nadu,Kancheepuram,17540782,22979273761.17815
2022,Q4,Tamil Nadu,Krishnagiri,16419186,27528800881.08297
2022,Q4,Tamil Nadu,Tiruchirappalli,10348183,18674871633.798847
2022,Q1,Tamil Nadu,Chennai,87458453,135444152912.82495
2022,Q1,Tamil Nadu,Coimbatore,30679187,51963955887.092926
2022,Q1,Tamil Nadu,Thiruvallur,21243322,35412374869.40968
2022,Q1,Tamil Nadu,Chengalpattu,19802491,27209616572.77708
2022,Q1,Tamil Nadu,Salem,13278693,26325325605.86054
2022,Q1,Tamil Nadu,Kancheepuram,13219354,19642924522.879723
2022,Q1,Tamil Nadu,Tiruppur,12755181,20994558968.024055
2022,Q1,Tamil Nadu,Krishnagiri,11729353,20650466208.670746
2022,Q1,Tamil Nadu,Madurai,7084562,15309320989.586182
2022,Q1,Tamil Nadu,Erode,6860000,12788323701.47359
2022,Q3,Tamil Nadu,Chengalpattu,78987490,106079722725.66629
2022,Q3,Tamil Nadu,Coimbatore,43610373,63815834929.8924
2022,Q3,Tamil Nadu,Chennai,42908667,65344650467.52282
2022,Q3,Tamil Nadu,Salem,31403065,50435972371.68587
2022,Q3,Tamil Nadu,Thiruvallur,25690184,40124901027.15739
2022,Q3,Tamil Nadu,Madurai,18854500,34963057317.53805
2022,Q3,Tamil Nadu,Tiruppur,17847117,25599159008.871284
2022,Q3,Tamil Nadu,Kancheepuram,16476680,22598905113.9707
2022,Q3,Tamil Nadu,Krishnagiri,14932340,25680854032.527496
2022,Q3,Tamil Nadu,Erode,9576460,15897874506.90147
2018,Q1,Tamil Nadu,Chennai,2656230,4281137762.522443
2018,Q1,Tamil Nadu,Chengalpattu,569483,1030187164.9716308
2018,Q1,Tamil Nadu,Coimbatore,533919,913824434.6276875
2018,Q1,Tamil Nadu,Thiruvallur,413340,730210413.6566752
2018,Q1,Tamil Nadu,Kancheepuram,308279,538409899.0029244
2018,Q1,Tamil Nadu,Tiruppur,239740,423271979.6901944
2018,Q1,Tamil Nadu,Salem,219916,375963971.67826045
2018,Q1,Tamil Nadu,Krishnagiri,153618,253907426.24551624
2018,Q1,Tamil Nadu,Tiruchirappalli,149186,262528157.21513474
2018,Q1,Tamil Nadu,Madurai,129858,232151304.34595776
2018,Q3,Tamil Nadu,Chennai,5887343,10122319547.137985
2018,Q3,Tamil Nadu,Coimbatore,1469560,2559173878.2111635
2018,Q3,Tamil Nadu,Chengalpattu,1337462,2362109205.940035
2018,Q3,Tamil Nadu,Thiruvallur,957503,1926378414.6646476
2018,Q3,Tamil Nadu,Kancheepuram,766192,1416878619.3813162
2018,Q3,Tamil Nadu,Tiruppur,583538,1259741718.0399766
2018,Q3,Tamil Nadu,Salem,484460,980781000.3982489
2018,Q3,Tamil Nadu,Krishnagiri,421247,853575950.8987744
2018,Q3,Tamil Nadu,Tiruchirappalli,342744,723073924.7012352
2018,Q3,Tamil Nadu,Madurai,322515,702347696.9219124
2018,Q2,Tamil Nadu,Chennai,3719593,7305357440.752291
2018,Q2,Tamil Nadu,Coimbatore,871802,1722112067.157432
2018,Q2,Tamil Nadu,Chengalpattu,829689,1681243536.8538094
2018,Q2,Tamil Nadu,Thiruvallur,615860,1281039198.6235366
2018,Q2,Tamil Nadu,Kancheepuram,460276,926687779.5176952
2018,Q2,Tamil Nadu,Tiruppur,391330,829169121.0692806
2018,Q2,Tamil Nadu,Salem,333175,709542959.1656411
2018,Q2,Tamil Nadu,Tiruchirappalli,245903,507249777.35516965
2018,Q2,Tamil Nadu,Krishnagiri,240421,518922355.15062875
2018,Q2,Tamil Nadu,Madurai,213788,460415565.2125236
2018,Q4,Tamil Nadu,Chennai,8007699,14632395110.56675
2018,Q4,Tamil Nadu,Chengalpattu,1974233,3371036660.9159293
2018,Q4,Tamil Nadu,Coimbatore,1902305,3656789906.019909
2018,Q4,Tamil Nadu,Thiruvallur,1578958,2979682370.963098
2018,Q4,Tamil Nadu,Kancheepuram,1161731,2100098547.5513415
2018,Q4,Tamil Nadu,Tiruppur,811860,1780229997.9785938
2018,Q4,Tamil Nadu,Salem,696312,1471377592.2860994
2018,Q4,Tamil Nadu,Krishnagiri,593519,1260396240.123799
2018,Q4,Tamil Nadu,Tiruchirappalli,521026,1117403132.5568237
2018,Q4,Tamil Nadu,Madurai,474612,1067216902.8803706
2021,Q3,Tamil Nadu,Chennai,60971210,100463999673.28705
2021,Q3,Tamil Nadu,Coimbatore,20245762,33773953433.75327
2021,Q3,Tamil Nadu,Thiruvallur,15395149,26049988524.55871
2021,Q3,Tamil Nadu,Chengalpattu,14140388,19685011908.637135
2021,Q3,Tamil Nadu,Kancheepuram,9646258,14550143056.676134
2021,Q3,Tamil Nadu,Salem,8972048,18517560410.07822
2021,Q3,Tamil Nadu,Tiruppur,8398025,15282996499.831757
2021,Q3,Tamil Nadu,Krishnagiri,8122339,14578072272.708693
2021,Q3,Tamil Nadu,Madurai,5142737,11208939183.589071
2021,Q3,Tamil Nadu,Erode,4668549,9015063256.621798
2021,Q1 (1),Tamil Nadu,Chennai,39623781,67401706552.937416
2021,Q1 (1),Tamil Nadu,Coimbatore,13630124,22657497371.80345
2021,Q1 (1),Tamil Nadu,Chengalpattu,11689531,15537387199.626888
2021,Q1 (1),Tamil Nadu,Thiruvallur,11085004,18895161862.27714
2021,Q1 (1),Tamil Nadu,Kancheepuram,7239244,10815729803.34292
2021,Q1 (1),Tamil Nadu,Salem,5675889,12397067358.312304
2021,Q1 (1),Tamil Nadu,Krishnagiri,5202492,9440763059.482832
2021,Q1 (1),Tamil Nadu,Tiruppur,4975985,9855808601.269077
2021,Q1 (1),Tamil Nadu,Madurai,3516926,7776155489.0908375
2021,Q1 (1),Tamil Nadu,Erode,3015359,6105816825.193925
2021,Q4,Tamil Nadu,Chennai,76229690,118203166308.69281
2021,Q4,Tamil Nadu,Coimbatore,27081380,43635817078.197556
2021,Q4,Tamil Nadu,Thiruvallur,19146359,31072880036.32846
2021,Q4,Tamil Nadu,Chengalpattu,17730987,23840432091.355568
2021,Q4,Tamil Nadu,Salem,11783515,22754882844.827263
2021,Q4,Tamil Nadu,Kancheepuram,11777894,17286201190.039677
2021,Q4,Tamil Nadu,Tiruppur,11167439,18701118258.10759
2021,Q4,Tamil Nadu,Krishnagiri,10363352,18220873236.79904
2021,Q4,Tamil Nadu,Madurai,6309318,13464800515.296556
2021,Q4,Tamil Nadu,Erode,6109637,11279232350.572424
2021,Q2,Tamil Nadu,Chennai,43737916,74499227803.65169
2021,Q2,Tamil Nadu,Coimbatore,13478464,22760967333.98004
2021,Q2,Tamil Nadu,Thiruvallur,10992425,19318347570.29032
2021,Q2,Tamil Nadu,Chengalpattu,10075805,14457269251.206604
2021,Q2,Tamil Nadu,Kancheepuram,6712965,10372666957.168972
2021,Q2,Tamil Nadu,Salem,6557056,13210082950.603289
2021,Q2,Tamil Nadu,Krishnagiri,5709389,10202810394.134584
2021,Q2,Tamil Nadu,Tiruppur,5150795,9379303653.11161
2021,Q2,Tamil Nadu,Madurai,3953976,8300059490.344873
2021,Q2,Tamil Nadu,Erode,3273510,6223483781.161043
2021,Q1,Tamil Nadu,Chennai,39623781,67401706552.937416
2021,Q1,Tamil Nadu,Coimbatore,13630124,22657497371.80345
2021,Q1,Tamil Nadu,Chengalpattu,11689531,15537387199.626888
2021,Q1,Tamil Nadu,Thiruvallur,11085004,18895161862.27714
2021,Q1,Tamil Nadu,Kancheepuram,7239244,10815729803.34292
2021,Q1,Tamil Nadu,Salem,5675889,12397067358.312304
2021,Q1,Tamil Nadu,Krishnagiri,5202492,9440763059.482832
2021,Q1,Tamil Nadu,Tiruppur,4975985,9855808601.269077
2021,Q1,Tamil Nadu,Madurai,3516926,7776155489.0908375
2021,Q1,Tamil Nadu,Erode,3015359,6105816825.193925
2022,Q4,Sikkim,East,2227237,4615052808.218626
2022,Q4,Sikkim,South,410951,731151545.284701
2022,Q4,Sikkim,West,222875,569473212.1510196
2022,Q4,Sikkim,North,197276,542707823.7654651
2022,Q3,Sikkim,East,1604446,3375012613.0491495
2022,Q3,Sikkim,South,406488,760409362.3196087
2022,Q3,Sikkim,West,204845,503543689.90772796
2022,Q3,Sikkim,North,180979,523914878.614971
2022,Q2,Sikkim,East,1540255,3736097005.542384
2022,Q2,Sikkim,South,391808,756330708.2028979
2022,Q2,Sikkim,West,215921,578171483.8935817
2022,Q2,Sikkim,North,174097,540506472.6682708
2022,Q1,Sikkim,East,1173942,2887894588.7435055
2022,Q1,Sikkim,South,281076,619438912.3531296
2022,Q1,Sikkim,West,165446,468296204.3106276
2022,Q1,Sikkim,North,123838,391801570.45615834
2023,Q2,Sikkim,East,2681672,5266694395.0
2023,Q2,Sikkim,South,866355,1313893353.0
2023,Q2,Sikkim,West,468073,1009668241.0
2023,Q2,Sikkim,North,396867,990094447.0
2023,Q3,Sikkim,East,2877345,4826863273.0
2023,Q3,Sikkim,South,981509,1367211496.0
2023,Q3,Sikkim,West,518786,961549678.0
2023,Q3,Sikkim,North,427297,951612974.0
2023,Q4,Sikkim,East,2941915,5169011224.0
2023,Q4,Sikkim,South,992717,1473748906.0
2023,Q4,Sikkim,West,559933,1099388405.0
2023,Q4,Sikkim,North,362759,848459936.0
2023,Q1,Sikkim,East,2050840,4070142377.0
2023,Q1,Sikkim,South,686864,1130114141.0
2023,Q1,Sikkim,West,368967,853504549.0
2023,Q1,Sikkim,North,289457,708806955.0
2024,Q3,Sikkim,Gangtok,3579312,5111431053.0
2024,Q3,Sikkim,Namchi,1350881,1562465268.0
2024,Q3,Sikkim,Pakyong,1323308,1584620683.0
2024,Q3,Sikkim,Mangan,605337,1135907899.0
2024,Q3,Sikkim,Gyalshing,503419,711319647.0
2024,Q3,Sikkim,Soreng,351524,464084522.0
2024,Q4,Sikkim,Gangtok,4189043,6157550329.0
2024,Q4,Sikkim,Namchi,1548124,1869871124.0
2024,Q4,Sikkim,Pakyong,1444506,1821106426.0
2024,Q4,Sikkim,Mangan,709258,1284718452.0
2024,Q4,Sikkim,Gyalshing,623889,953320814.0
2024,Q4,Sikkim,Soreng,402050,554534253.0
2024,Q2,Sikkim,East,4331593,6980034785.0
2024,Q2,Sikkim,South,1459366,1811616156.0
2024,Q2,Sikkim,West,827782,1370032747.0
2024,Q2,Sikkim,North,569581,1134834467.0
2024,Q1,Sikkim,East,3488191,5716197803.0
2024,Q1,Sikkim,South,1210994,1648548570.0
2024,Q1,Sikkim,West,638357,1126104223.0
2024,Q1,Sikkim,North,482604,964870927.0
2021,Q2,Sikkim,East,635504,1575867390.7924504
2021,Q2,Sikkim,South,157530,344012187.23706484
2021,Q2,Sikkim,West,102322,248942844.21008107
2021,Q2,Sikkim,North,81358,256077157.43570048
2021,Q1,Sikkim,East,516158,1432658383.1323361
2021,Q1,Sikkim,South,127233,310128541.24028677
2021,Q1,Sikkim,West,88532,254432217.49525505
2021,Q1,Sikkim,North,68266,220448584.97284672
2021,Q4,Sikkim,East,1071092,2791933180.3838186
2021,Q4,Sikkim,South,238464,546711693.4617904
2021,Q4,Sikkim,West,146397,436365769.1449038
2021,Q4,Sikkim,North,128392,421772618.64529496
2021,Q3,Sikkim,East,757493,1937906268.9017417
2021,Q3,Sikkim,South,188063,416609481.7028275
2021,Q3,Sikkim,West,116665,312940476.1654819
2021,Q3,Sikkim,North,98373,321880637.0383413
2020,Q2,Sikkim,East,304581,653853477.4965272
2020,Q2,Sikkim,South,95669,152837659.21956825
2020,Q2,Sikkim,West,69860,121265798.69496223
2020,Q2,Sikkim,North,47621,126661852.85020877
2020,Q4,Sikkim,East,428732,1129627876.1171594
2020,Q4,Sikkim,South,130339,292804584.22659683
2020,Q4,Sikkim,West,95163,245657098.12953636
2020,Q4,Sikkim,North,80801,251186246.6496318
2020,Q1,Sikkim,East,360279,729478141.568978
2020,Q1,Sikkim,South,82456,138401236.4081525
2020,Q1,Sikkim,West,49913,100981561.51060595
2020,Q1,Sikkim,North,35470,84615332.45666516
2020,Q3,Sikkim,East,353881,869648385.4220288
2020,Q3,Sikkim,South,104888,202497013.7266165
2020,Q3,Sikkim,West,79994,165556236.37028116
2020,Q3,Sikkim,North,57672,163225093.14147198
2018,Q2,Sikkim,East,40432,83823658.19224699
2018,Q2,Sikkim,South,16740,27651617.534535274
2018,Q2,Sikkim,West,10671,19368446.483524587
2018,Q2,Sikkim,North,6735,12849363.319488723
2018,Q4,Sikkim,East,84485,216960325.35148895
2018,Q4,Sikkim,South,34495,60113689.048481904
2018,Q4,Sikkim,West,19567,51859359.64770544
2018,Q4,Sikkim,North,15986,54207984.03057738
2018,Q1,Sikkim,East,24432,35907388.054869555
2018,Q1,Sikkim,South,11355,16098282.748140384
2018,Q1,Sikkim,West,4845,7468491.334182342
2018,Q1,Sikkim,North,3446,5176776.803176151
2018,Q3,Sikkim,East,59571,133322127.02823457
2018,Q3,Sikkim,South,24662,40036375.9623436
2018,Q3,Sikkim,West,14121,33797876.56771384
2018,Q3,Sikkim,North,10146,27923847.395025603
2019,Q2,Sikkim,East,297652,538259507.8024242
2019,Q2,Sikkim,South,45712,82937894.82004634
2019,Q2,Sikkim,West,26024,63325567.84238531
2019,Q2,Sikkim,North,18856,54371272.971085116
2019,Q4,Sikkim,East,616761,877636921.1534436
2019,Q4,Sikkim,South,73099,121803196.14604723
2019,Q4,Sikkim,West,43955,92445262.76900172
2019,Q4,Sikkim,North,33255,84624221.58772576
2019,Q1,Sikkim,East,155482,291845617.9832262
2019,Q1,Sikkim,South,47506,76869333.72007152
2019,Q1,Sikkim,West,21489,46329216.02416057
2019,Q1,Sikkim,North,15810,42949466.65663589
2019,Q3,Sikkim,East,429201,643298304.6767757
2019,Q3,Sikkim,South,61142,106415589.26391001
2019,Q3,Sikkim,West,33550,66514136.575647816
2019,Q3,Sikkim,North,28543,68488417.92409426
2024,Q2,Punjab,Ludhiana,35400727,44557828125.0
2024,Q2,Punjab,Sas Nagar,30723387,31215525858.0
2024,Q2,Punjab,Amritsar,13776755,24221455725.0
2024,Q2,Punjab,Jalandhar,12349508,18128835080.0
2024,Q2,Punjab,Patiala,10846087,16336740816.0
2024,Q2,Punjab,Bathinda,7831997,11957037939.0
2024,Q2,Punjab,Kapurthala,7426669,7283857721.0
2024,Q2,Punjab,Fazilka,6573364,10789879069.0
2024,Q2,Punjab,Pathankot,5775221,8890480263.0
2024,Q2,Punjab,Hoshiarpur,5391642,8599950770.0
2024,Q1,Punjab,Ludhiana,28568525,41343031752.0
2024,Q1,Punjab,Sas Nagar,25433845,27372958741.0
2024,Q1,Punjab,Amritsar,11540229,22419893464.0
2024,Q1,Punjab,Jalandhar,10132962,16446082951.0
2024,Q1,Punjab,Patiala,8831645,14870461841.0
2024,Q1,Punjab,Kapurthala,6765244,6618033639.0
2024,Q1,Punjab,Bathinda,6617924,10904849700.0
2024,Q1,Punjab,Fazilka,5730030,10679946746.0
2024,Q1,Punjab,Pathankot,4742132,7842947838.0
2024,Q1,Punjab,Hoshiarpur,4461001,8004719170.0
2024,Q4,Punjab,Ludhiana,42886520,57812627135.0
2024,Q4,Punjab,Sas Nagar,33581261,34532810874.0
2024,Q4,Punjab,Amritsar,16346749,28740230644.0
2024,Q4,Punjab,Jalandhar,14880101,21671210961.0
2024,Q4,Punjab,Patiala,12735792,18858856263.0
2024,Q4,Punjab,Bathinda,9137826,13643478428.0
2024,Q4,Punjab,Kapurthala,8482011,8624136499.0
2024,Q4,Punjab,Fazilka,6702859,11019891129.0
2024,Q4,Punjab,Hoshiarpur,6587313,10763106680.0
2024,Q4,Punjab,Pathankot,6273187,9761094256.0
2024,Q3,Punjab,Ludhiana,40032943,49808687029.0
2024,Q3,Punjab,Sas Nagar,32960621,32600788096.0
2024,Q3,Punjab,Amritsar,15114786,25498232906.0
2024,Q3,Punjab,Jalandhar,13793620,19290601606.0
2024,Q3,Punjab,Patiala,12023048,16869198282.0
2024,Q3,Punjab,Bathinda,8747233,12644955739.0
2024,Q3,Punjab,Kapurthala,7721886,7905356579.0
2024,Q3,Punjab,Fazilka,6356943,9556551986.0
2024,Q3,Punjab,Hoshiarpur,5973358,9155493169.0
2024,Q3,Punjab,Pathankot,5869967,8920911367.0
2022,Q3,Punjab,Ludhiana,31697344,52659794645.55728
2022,Q3,Punjab,Sas Nagar,13524410,18050299571.02451
2022,Q3,Punjab,Amritsar,5353882,11781862029.205471
2022,Q3,Punjab,Jalandhar,4730075,9243374092.577248
2022,Q3,Punjab,Patiala,4007021,8011939442.457413
2022,Q3,Punjab,Kapurthala,2952123,3702626207.3035707
2022,Q3,Punjab,Bathinda,2929344,5852032739.035611
2022,Q3,Punjab,Fazilka,2618054,5147923013.794576
2022,Q3,Punjab,Pathankot,1792893,3662889899.847559
2022,Q3,Punjab,Hoshiarpur,1789334,3625177520.5732203
2022,Q4,Punjab,Ludhiana,33298864,57521708592.12727
2022,Q4,Punjab,Sas Nagar,13686435,18113344764.852985
2022,Q4,Punjab,Amritsar,6049600,13743135320.99577
2022,Q4,Punjab,Jalandhar,5556816,10699280684.068104
2022,Q4,Punjab,Patiala,5290182,10462961913.338879
2022,Q4,Punjab,Kapurthala,3514599,3945783181.7842913
2022,Q4,Punjab,Bathinda,3201266,6432660306.980121
2022,Q4,Punjab,Fazilka,2704233,5829795275.137226
2022,Q4,Punjab,Hoshiarpur,2110456,4366867188.489857
2022,Q4,Punjab,Sangrur,2004123,4766598735.821444
2022,Q2,Punjab,Ludhiana,26982785,46924183892.055084
2022,Q2,Punjab,Sas Nagar,10260992,13821174897.264778
2022,Q2,Punjab,Amritsar,4934930,11388945408.67424
2022,Q2,Punjab,Jalandhar,4368370,8843362969.63771
2022,Q2,Punjab,Patiala,3836784,8150713456.483324
2022,Q2,Punjab,Bathinda,2774270,5859074278.903449
2022,Q2,Punjab,Fazilka,2322893,5235266714.464994
2022,Q2,Punjab,Kapurthala,1900455,2826285167.86687
2022,Q2,Punjab,Pathankot,1733490,3654246286.0727186
2022,Q2,Punjab,Sangrur,1640279,3950202304.556946
2022,Q1,Punjab,Ludhiana,21131450,40193189296.7483
2022,Q1,Punjab,Sas Nagar,8233644,11945087945.784222
2022,Q1,Punjab,Amritsar,4020245,9595112041.612688
2022,Q1,Punjab,Jalandhar,3480708,7482301985.829842
2022,Q1,Punjab,Patiala,3167322,7185470674.538302
2022,Q1,Punjab,Bathinda,2252561,5132201177.079787
2022,Q1,Punjab,Fazilka,1942203,4723173436.355923
2022,Q1,Punjab,Pathankot,1380244,3057799524.708644
2022,Q1,Punjab,Sangrur,1350576,3436077358.298136
2022,Q1,Punjab,Kapurthala,1326492,2322895082.0700884
2023,Q4,Punjab,Ludhiana,29131325,45277102986.0
2023,Q4,Punjab,Sas Nagar,25135447,27479968336.0
2023,Q4,Punjab,Amritsar,11560351,23067243188.0
2023,Q4,Punjab,Jalandhar,10055008,16663883512.0
2023,Q4,Punjab,Patiala,8999714,15616650177.0
2023,Q4,Punjab,Kapurthala,6930286,6648655548.0
2023,Q4,Punjab,Bathinda,6390967,10839611189.0
2023,Q4,Punjab,Fazilka,5456891,10527432082.0
2023,Q4,Punjab,Pathankot,4549073,7819150106.0
2023,Q4,Punjab,Hoshiarpur,4336445,7936122207.0
2023,Q2,Punjab,Ludhiana,22554895,35359847523.0
2023,Q2,Punjab,Sas Nagar,22117025,24569235951.0
2023,Q2,Punjab,Amritsar,9585528,19512814116.0
2023,Q2,Punjab,Jalandhar,8143317,14019874795.0
2023,Q2,Punjab,Patiala,7663061,13547068283.0
2023,Q2,Punjab,Kapurthala,5289233,5468505445.0
2023,Q2,Punjab,Bathinda,5256705,9341313275.0
2023,Q2,Punjab,Fazilka,4579105,8985950540.0
2023,Q2,Punjab,Pathankot,3767003,6676143350.0
2023,Q2,Punjab,Gurdaspur,3477902,7577546856.0
2023,Q1,Punjab,Sas Nagar,17880615,21373928207.0
2023,Q1,Punjab,Ludhiana,17816751,32156700975.0
2023,Q1,Punjab,Amritsar,8054134,17668281523.0
2023,Q1,Punjab,Jalandhar,6621689,12439854504.0
2023,Q1,Punjab,Patiala,6495233,12454554359.0
2023,Q1,Punjab,Kapurthala,4789609,5052282821.0
2023,Q1,Punjab,Bathinda,4479830,8510699918.0
2023,Q1,Punjab,Fazilka,4028383,8647844615.0
2023,Q1,Punjab,Pathankot,2993773,5705395017.0
2023,Q1,Punjab,Hoshiarpur,2892240,5925389993.0
2023,Q3,Punjab,Ludhiana,26197826,39199512085.0
2023,Q3,Punjab,Sas Nagar,24525297,26069215846.0
2023,Q3,Punjab,Amritsar,10868758,20713328672.0
2023,Q3,Punjab,Jalandhar,9368891,15046792606.0
2023,Q3,Punjab,Patiala,8618118,14171977602.0
2023,Q3,Punjab,Kapurthala,6129308,6220356184.0
2023,Q3,Punjab,Bathinda,5929054,9873063412.0
2023,Q3,Punjab,Fazilka,5029109,8904742155.0
2023,Q3,Punjab,Pathankot,4086823,6931637759.0
2023,Q3,Punjab,Hoshiarpur,3941309,6835046755.0
2020,Q4,Punjab,Ludhiana,6433526,16002263104.77765
2020,Q4,Punjab,Sas Nagar,3755533,6001552668.838071
2020,Q4,Punjab,Amritsar,1634555,4214164098.316762
2020,Q4,Punjab,Patiala,1580719,3741094568.09765
