year,quarter,state,district,registeredusers,appopens
2018,Q3,Odisha,Kendujhar,108387,0
2018,Q3,Odisha,Mayurbhanj,92892,0
2018,Q3,Odisha,Jharsuguda,57490,0
2018,Q3,Odisha,Kandhamal,20022,0
2018,Q3,Odisha,Deogarh,9725,0
2018,Q3,Odisha,Sundargarh,130288,0
2018,Q3,Odisha,Jagatsinghapur,87768,0
2018,Q3,Odisha,Balangir,64699,0
2018,Q3,Odisha,Baleshwar,180370,0
2018,Q3,Odisha,Puri,124859,0
2018,Q3,Odisha,Sonepur,29402,0
2018,Q3,Odisha,Khordha,499472,0
2018,Q3,Odisha,Boudh,16146,0
2018,Q3,Odisha,Gajapati,17730,0
2018,Q3,Odisha,Nayagarh,61134,0
2018,Q3,Odisha,Nabarangpur,18387,0
2018,Q3,Odisha,Kendrapara,80340,0
2018,Q3,Odisha,Cuttack,239067,0
2018,Q4,Odisha,Rayagada,51281,0
2018,Q4,Odisha,Koraput,58321,0
2018,Q4,Odisha,Malkangiri,15080,0
2018,Q4,Odisha,Sambalpur,101471,0
2018,Q4,Odisha,Kalahandi,73404,0
2018,Q4,Odisha,Anugul,124644,0
2018,Q4,Odisha,Ganjam,279943,0
2018,Q4,Odisha,Jajapur,201210,0
2018,Q4,Odisha,Bargarh,79840,0
2018,Q4,Odisha,Dhenkanal,104500,0
2018,Q4,Odisha,Bhadrak,141565,0
2018,Q4,Odisha,Nuapada,21322,0
2018,Q4,Odisha,Kendujhar,142222,0
2018,Q4,Odisha,Mayurbhanj,119705,0
2018,Q4,Odisha,Jharsuguda,73264,0
2018,Q4,Odisha,Kandhamal,26556,0
2018,Q4,Odisha,Deogarh,12875,0
2018,Q4,Odisha,Sundargarh,166328,0
2018,Q4,Odisha,Jagatsinghapur,114945,0
2018,Q4,Odisha,Balangir,85126,0
2018,Q4,Odisha,Baleshwar,231913,0
2018,Q4,Odisha,Puri,163528,0
2018,Q4,Odisha,Sonepur,39160,0
2018,Q4,Odisha,Khordha,626645,0
2018,Q4,Odisha,Boudh,22366,0
2018,Q4,Odisha,Gajapati,23328,0
2018,Q4,Odisha,Nayagarh,81395,0
2018,Q4,Odisha,Nabarangpur,24855,0
2018,Q4,Odisha,Kendrapara,106782,0
2018,Q4,Odisha,Cuttack,310337,0
2018,Q1,Odisha,Rayagada,21756,0
2018,Q1,Odisha,Koraput,25395,0
2018,Q1,Odisha,Malkangiri,5396,0
2018,Q1,Odisha,Sambalpur,47017,0
2018,Q1,Odisha,Kalahandi,30605,0
2018,Q1,Odisha,Anugul,56617,0
2018,Q1,Odisha,Ganjam,126158,0
2018,Q1,Odisha,Jajapur,81133,0
2018,Q1,Odisha,Bargarh,32489,0
2018,Q1,Odisha,Dhenkanal,46024,0
2018,Q1,Odisha,Bhadrak,58050,0
2018,Q1,Odisha,Nuapada,8252,0
2018,Q1,Odisha,Kendujhar,58968,0
2018,Q1,Odisha,Mayurbhanj,50472,0
2018,Q1,Odisha,Jharsuguda,32514,0
2018,Q1,Odisha,Kandhamal,10809,0
2018,Q1,Odisha,Deogarh,5322,0
2018,Q1,Odisha,Sundargarh,75201,0
2018,Q1,Odisha,Jagatsinghapur,49264,0
2018,Q1,Odisha,Balangir,35271,0
2018,Q1,Odisha,Baleshwar,100919,0
2018,Q1,Odisha,Puri,69923,0
2018,Q1,Odisha,Sonepur,15900,0
2018,Q1,Odisha,Khordha,308390,0
2018,Q1,Odisha,Boudh,9077,0
2018,Q1,Odisha,Gajapati,9743,0
2018,Q1,Odisha,Nayagarh,33533,0
2018,Q1,Odisha,Nabarangpur,9466,0
2018,Q1,Odisha,Kendrapara,44379,0
2018,Q1,Odisha,Cuttack,135972,0
2018,Q2,Odisha,Rayagada,29995,0
2018,Q2,Odisha,Koraput,34769,0
2018,Q2,Odisha,Malkangiri,7742,0
2018,Q2,Odisha,Sambalpur,63200,0
2018,Q2,Odisha,Kalahandi,42458,0
2018,Q2,Odisha,Anugul,76885,0
2018,Q2,Odisha,Ganjam,169386,0
2018,Q2,Odisha,Jajapur,114580,0
2018,Q2,Odisha,Bargarh,45700,0
2018,Q2,Odisha,Dhenkanal,64424,0
2018,Q2,Odisha,Bhadrak,81249,0
2018,Q2,Odisha,Nuapada,11826,0
2018,Q2,Odisha,Kendujhar,83050,0
2018,Q2,Odisha,Mayurbhanj,71366,0
2018,Q2,Odisha,Jharsuguda,43568,0
2018,Q2,Odisha,Kandhamal,15002,0
2018,Q2,Odisha,Deogarh,7264,0
2018,Q2,Odisha,Sundargarh,102838,0
2018,Q2,Odisha,Jagatsinghapur,69081,0
2018,Q2,Odisha,Balangir,49147,0
2018,Q2,Odisha,Baleshwar,139968,0
2018,Q2,Odisha,Puri,97920,0
2018,Q2,Odisha,Sonepur,22064,0
2018,Q2,Odisha,Khordha,406689,0
2018,Q2,Odisha,Boudh,12134,0
2018,Q2,Odisha,Gajapati,13397,0
2018,Q2,Odisha,Nayagarh,46904,0
2018,Q2,Odisha,Nabarangpur,13372,0
2018,Q2,Odisha,Kendrapara,62080,0
2018,Q2,Odisha,Cuttack,187723,0
2024,Q3,Telangana,Narayanpet,194764,41773225
2024,Q3,Telangana,Nalgonda,835287,64110528
2024,Q3,Telangana,Jangaon,248041,35615166
2024,Q3,Telangana,Bhadradri Kothagudem,599724,50655268
2024,Q3,Telangana,Kumuram Bheem Asifabad,191021,42228489
2024,Q3,Telangana,Nizamabad,891370,28721583
2024,Q3,Telangana,Adilabad,300009,61410895
2024,Q3,Telangana,Rajanna Sircilla,290620,16803122
2024,Q3,Telangana,Nagarkurnool,341270,53818140
2024,Q3,Telangana,Nirmal,329371,40489286
2024,Q3,Telangana,Mahabubabad,300793,20437929
2024,Q3,Telangana,Sangareddy,1478576,72489317
2024,Q3,Telangana,Wanaparthy,241595,20976908
2024,Q3,Telangana,Vikarabad,387500,49514227
2024,Q3,Telangana,Jagtial,493755,19173840
2024,Q3,Telangana,Warangal,564131,17309392
2024,Q3,Telangana,Yadadri Bhuvanagiri,470970,39322460
2024,Q3,Telangana,Medak,374972,25864981
2024,Q3,Telangana,Jayashankar Bhupalpally,179539,19590594
2024,Q3,Telangana,Rangareddy,5769438,122449312
2024,Q3,Telangana,Hyderabad,5757304,61450015
2024,Q3,Telangana,Suryapet,518525,58669931
2024,Q3,Telangana,Jogulamba Gadwal,252111,41028261
2024,Q3,Telangana,Peddapalli,449992,46964380
2024,Q3,Telangana,Kamareddy,418090,40551553
2024,Q3,Telangana,Mulugu,120852,8258611
2024,Q3,Telangana,Medchal Malkajgiri,4907703,65014423
2024,Q3,Telangana,Karimnagar,745395,36917662
2024,Q3,Telangana,Mancherial,473776,23281557
2024,Q3,Telangana,Siddipet,593316,55139851
2024,Q3,Telangana,Mahabubnagar,538601,42570270
2024,Q3,Telangana,Khammam,804962,57301975
2024,Q3,Telangana,Hanumakonda,712869,17400095
2024,Q4,Telangana,Narayanpet,201597,15402114
2024,Q4,Telangana,Nalgonda,856881,47490049
2024,Q4,Telangana,Jangaon,255516,18576153
2024,Q4,Telangana,Bhadradri Kothagudem,617451,31753357
2024,Q4,Telangana,Kumuram Bheem Asifabad,198061,11904770
2024,Q4,Telangana,Nizamabad,918096,52035693
2024,Q4,Telangana,Adilabad,309911,29920467
2024,Q4,Telangana,Rajanna Sircilla,298399,15812434
2024,Q4,Telangana,Nagarkurnool,350343,21952222
2024,Q4,Telangana,Nirmal,339153,18113590
2024,Q4,Telangana,Mahabubabad,309079,17212276
2024,Q4,Telangana,Sangareddy,1526801,118858841
2024,Q4,Telangana,Wanaparthy,249229,19504006
2024,Q4,Telangana,Vikarabad,398986,40804893
2024,Q4,Telangana,Jagtial,508973,22077999
2024,Q4,Telangana,Warangal,580991,28414597
2024,Q4,Telangana,Yadadri Bhuvanagiri,483109,37964269
2024,Q4,Telangana,Medak,387913,36840307
2024,Q4,Telangana,Jayashankar Bhupalpally,184349,7105368
2024,Q4,Telangana,Rangareddy,5988320,405058332
2024,Q4,Telangana,Hyderabad,5916910,375786167
2024,Q4,Telangana,Suryapet,532982,29700773
2024,Q4,Telangana,Jogulamba Gadwal,258319,17308873
2024,Q4,Telangana,Peddapalli,460674,26717783
2024,Q4,Telangana,Kamareddy,430811,24712699
2024,Q4,Telangana,Mulugu,124401,7893042
2024,Q4,Telangana,Medchal Malkajgiri,5063017,305954348
2024,Q4,Telangana,Karimnagar,765956,40612767
2024,Q4,Telangana,Mancherial,485289,32450687
2024,Q4,Telangana,Siddipet,609233,41786067
2024,Q4,Telangana,Mahabubnagar,555345,36845187
2024,Q4,Telangana,Khammam,825840,42160213
2024,Q4,Telangana,Hanumakonda,734921,35862215
2024,Q2,Telangana,Narayanpet,211662,21229245
2024,Q2,Telangana,Nalgonda,1013537,40073417
2024,Q2,Telangana,Jangaon,343168,22146121
2024,Q2,Telangana,Bhadradri Kothagudem,691518,50116696
2024,Q2,Telangana,Warangal Rural,387452,18084460
2024,Q2,Telangana,Kumuram Bheem Asifabad,193145,33592303
2024,Q2,Telangana,Nizamabad,923061,30161419
2024,Q2,Telangana,Adilabad,271728,55290265
2024,Q2,Telangana,Rajanna Sircilla,329995,12004029
2024,Q2,Telangana,Nagarkurnool,483098,30115470
2024,Q2,Telangana,Peddapalle,580794,15647131
2024,Q2,Telangana,Nirmal,316223,27029285
2024,Q2,Telangana,Mahabubabad,386483,12944998
2024,Q2,Telangana,Sangareddy,1463908,46554221
2024,Q2,Telangana,Wanaparthy,273008,31436523
2024,Q2,Telangana,Vikarabad,434597,48419885
2024,Q2,Telangana,Jagtial,529787,14238160
2024,Q2,Telangana,Yadadri Bhuvanagiri,511981,24985309
2024,Q2,Telangana,Medak,374058,17680075
2024,Q2,Telangana,Mahbubnagar,554363,23167093
2024,Q2,Telangana,Jaya Shankar Bhalupally,233656,7693203
2024,Q2,Telangana,Warangal Urban,1159405,13560966
2024,Q2,Telangana,Rangareddy,5331711,113357486
2024,Q2,Telangana,Hyderabad,6138190,57303429
2024,Q2,Telangana,Suryapet,626862,14582463
2024,Q2,Telangana,Jogulamba Gadwal,298948,20765624
2024,Q2,Telangana,Kamareddy,470268,37207078
2024,Q2,Telangana,Mulugu,142568,13665810
2024,Q2,Telangana,Medchal Malkajgiri,4507995,50990927
2024,Q2,Telangana,Karimnagar,867377,24746708
2024,Q2,Telangana,Mancherial,552195,15573308
2024,Q2,Telangana,Siddipet,668219,21841049
2024,Q2,Telangana,Khammam,961211,41665660
2024,Q1,Telangana,Narayanpet,203622,24082267
2024,Q1,Telangana,Nalgonda,975830,44486628
2024,Q1,Telangana,Jangaon,330220,26468048
2024,Q1,Telangana,Bhadradri Kothagudem,666127,56498282
2024,Q1,Telangana,Warangal Rural,372568,12148941
2024,Q1,Telangana,Kumuram Bheem Asifabad,185805,27916112
2024,Q1,Telangana,Nizamabad,889165,17032547
2024,Q1,Telangana,Adilabad,261547,54021182
2024,Q1,Telangana,Rajanna Sircilla,317573,8619633
2024,Q1,Telangana,Nagarkurnool,465123,30563434
2024,Q1,Telangana,Peddapalle,559277,8527114
2024,Q1,Telangana,Nirmal,304059,44619530
2024,Q1,Telangana,Mahabubabad,371553,18918377
2024,Q1,Telangana,Sangareddy,1411306,37400511
2024,Q1,Telangana,Wanaparthy,262957,14686092
2024,Q1,Telangana,Vikarabad,418255,44607160
2024,Q1,Telangana,Jagtial,509834,13001039
2024,Q1,Telangana,Yadadri Bhuvanagiri,493078,19280601
2024,Q1,Telangana,Medak,359688,20524637
2024,Q1,Telangana,Mahbubnagar,534161,21383377
2024,Q1,Telangana,Jaya Shankar Bhalupally,224643,10842671
2024,Q1,Telangana,Warangal Urban,1117693,15566638
2024,Q1,Telangana,Rangareddy,5149421,100682980
2024,Q1,Telangana,Hyderabad,5928930,52201608
2024,Q1,Telangana,Suryapet,603320,20434991
2024,Q1,Telangana,Jogulamba Gadwal,287594,21643542
2024,Q1,Telangana,Kamareddy,452089,23007790
2024,Q1,Telangana,Mulugu,137092,14961411
2024,Q1,Telangana,Medchal Malkajgiri,4352811,46335942
2024,Q1,Telangana,Karimnagar,835681,15416205
2024,Q1,Telangana,Mancherial,531991,13988613
2024,Q1,Telangana,Siddipet,643516,20450839
2024,Q1,Telangana,Khammam,925918,33000544
2023,Q1,Telangana,Narayanpet,172242,29775037
2023,Q1,Telangana,Nalgonda,830827,87778412
2023,Q1,Telangana,Jangaon,280580,34755100
2023,Q1,Telangana,Bhadradri Kothagudem,567571,61557092
2023,Q1,Telangana,Warangal Rural,315944,20175108
2023,Q1,Telangana,Kumuram Bheem Asifabad,156343,28022663
2023,Q1,Telangana,Nizamabad,761985,48549263
2023,Q1,Telangana,Adilabad,222025,34654415
2023,Q1,Telangana,Rajanna Sircilla,271074,25603157
2023,Q1,Telangana,Nagarkurnool,394485,61891346
2023,Q1,Telangana,Peddapalle,478118,26406282
2023,Q1,Telangana,Nirmal,257611,42217573
2023,Q1,Telangana,Mahabubabad,314702,30185194
2023,Q1,Telangana,Sangareddy,1212607,63878054
2023,Q1,Telangana,Wanaparthy,223966,24336032
2023,Q1,Telangana,Vikarabad,355447,44979668
2023,Q1,Telangana,Jagtial,434964,32529442
2023,Q1,Telangana,Yadadri Bhuvanagiri,420473,46489173
2023,Q1,Telangana,Medak,305395,33658982
2023,Q1,Telangana,Mahbubnagar,457781,39744744
2023,Q1,Telangana,Jaya Shankar Bhalupally,190125,21663861
2023,Q1,Telangana,Warangal Urban,964802,20931489
2023,Q1,Telangana,Rangareddy,4483193,92873530
2023,Q1,Telangana,Hyderabad,5176899,32078250
2023,Q1,Telangana,Suryapet,513436,35148085
2023,Q1,Telangana,Jogulamba Gadwal,243224,26336319
2023,Q1,Telangana,Kamareddy,383869,37096127
2023,Q1,Telangana,Mulugu,115471,26284682
2023,Q1,Telangana,Medchal Malkajgiri,3787461,32008875
2023,Q1,Telangana,Karimnagar,718193,31218292
2023,Q1,Telangana,Mancherial,453837,37525510
2023,Q1,Telangana,Siddipet,549109,52595211
2023,Q1,Telangana,Khammam,790500,42709479
2023,Q2,Telangana,Narayanpet,180034,33793433
2023,Q2,Telangana,Nalgonda,866073,92209472
2023,Q2,Telangana,Jangaon,292576,35498127
2023,Q2,Telangana,Bhadradri Kothagudem,591314,62303617
2023,Q2,Telangana,Warangal Rural,329591,16089510
2023,Q2,Telangana,Kumuram Bheem Asifabad,163594,32340407
2023,Q2,Telangana,Nizamabad,792269,47495828
2023,Q2,Telangana,Adilabad,231540,38271203
2023,Q2,Telangana,Rajanna Sircilla,282212,29218839
2023,Q2,Telangana,Nagarkurnool,411916,60814557
2023,Q2,Telangana,Peddapalle,497196,22043050
2023,Q2,Telangana,Nirmal,268713,45573879
2023,Q2,Telangana,Mahabubabad,328573,37299839
2023,Q2,Telangana,Sangareddy,1259927,66957103
2023,Q2,Telangana,Wanaparthy,233420,23320465
2023,Q2,Telangana,Vikarabad,371036,49974170
2023,Q2,Telangana,Jagtial,452611,31035990
2023,Q2,Telangana,Yadadri Bhuvanagiri,437832,51701471
2023,Q2,Telangana,Medak,318640,34550951
2023,Q2,Telangana,Mahbubnagar,476238,35405628
2023,Q2,Telangana,Jaya Shankar Bhalupally,198478,18487524
2023,Q2,Telangana,Warangal Urban,1000275,16914280
2023,Q2,Telangana,Rangareddy,4638501,93950553
2023,Q2,Telangana,Hyderabad,5349842,32043529
2023,Q2,Telangana,Suryapet,535263,42234557
2023,Q2,Telangana,Jogulamba Gadwal,254242,30288514
2023,Q2,Telangana,Kamareddy,400349,40870161
2023,Q2,Telangana,Mulugu,120696,27982347
2023,Q2,Telangana,Medchal Malkajgiri,3918732,31036917
2023,Q2,Telangana,Karimnagar,745882,28502618
2023,Q2,Telangana,Mancherial,472302,36719981
2023,Q2,Telangana,Siddipet,571790,48364283
2023,Q2,Telangana,Khammam,822976,46674989
2023,Q3,Telangana,Narayanpet,187837,26010311
2023,Q3,Telangana,Nalgonda,902281,57531065
2023,Q3,Telangana,Jangaon,304779,26259874
2023,Q3,Telangana,Bhadradri Kothagudem,616038,50837435
2023,Q3,Telangana,Warangal Rural,343730,15897326
2023,Q3,Telangana,Kumuram Bheem Asifabad,170911,32745621
2023,Q3,Telangana,Nizamabad,823846,29030670
2023,Q3,Telangana,Adilabad,241309,43245330
2023,Q3,Telangana,Rajanna Sircilla,293845,17964324
2023,Q3,Telangana,Nagarkurnool,429268,46447551
2023,Q3,Telangana,Peddapalle,517740,14386120
2023,Q3,Telangana,Nirmal,279955,35868659
2023,Q3,Telangana,Mahabubabad,342724,21044568
2023,Q3,Telangana,Sangareddy,1310211,49402523
2023,Q3,Telangana,Wanaparthy,243013,16111404
2023,Q3,Telangana,Vikarabad,386215,37568224
2023,Q3,Telangana,Jagtial,471076,16892569
2023,Q3,Telangana,Yadadri Bhuvanagiri,455826,32903668
2023,Q3,Telangana,Medak,331867,22693923
2023,Q3,Telangana,Mahbubnagar,495167,23489446
2023,Q3,Telangana,Jaya Shankar Bhalupally,207019,14921265
2023,Q3,Telangana,Warangal Urban,1039220,13600198
2023,Q3,Telangana,Rangareddy,4809474,81028626
2023,Q3,Telangana,Hyderabad,5543537,32313643
2023,Q3,Telangana,Suryapet,557642,32372476
2023,Q3,Telangana,Jogulamba Gadwal,265074,24721876
2023,Q3,Telangana,Kamareddy,417147,24226230
2023,Q3,Telangana,Mulugu,125966,14558305
2023,Q3,Telangana,Medchal Malkajgiri,4064256,29688685
2023,Q3,Telangana,Karimnagar,775594,19370181
2023,Q3,Telangana,Mancherial,491797,25550626
2023,Q3,Telangana,Siddipet,595192,35541493
2023,Q3,Telangana,Khammam,857112,29518590
2023,Q4,Telangana,Narayanpet,195106,12910970
2023,Q4,Telangana,Nalgonda,936167,39197129
2023,Q4,Telangana,Jangaon,316669,21586644
2023,Q4,Telangana,Bhadradri Kothagudem,638916,24467030
2023,Q4,Telangana,Warangal Rural,357277,12424646
2023,Q4,Telangana,Kumuram Bheem Asifabad,177822,9724730
2023,Q4,Telangana,Nizamabad,854338,39707252
2023,Q4,Telangana,Adilabad,250640,15835204
2023,Q4,Telangana,Rajanna Sircilla,304823,26754165
2023,Q4,Telangana,Nagarkurnool,445662,17721136
2023,Q4,Telangana,Peddapalle,536913,17002731
2023,Q4,Telangana,Nirmal,291169,17202922
2023,Q4,Telangana,Mahabubabad,356076,14256767
2023,Q4,Telangana,Sangareddy,1356536,79682919
2023,Q4,Telangana,Wanaparthy,252279,9960976
2023,Q4,Telangana,Vikarabad,401199,27658558
2023,Q4,Telangana,Jagtial,489343,21823758
2023,Q4,Telangana,Yadadri Bhuvanagiri,473157,20977152
2023,Q4,Telangana,Medak,344583,23805054
2023,Q4,Telangana,Mahbubnagar,513264,23550715
2023,Q4,Telangana,Jaya Shankar Bhalupally,215143,6422561
2023,Q4,Telangana,Warangal Urban,1075692,36894256
2023,Q4,Telangana,Rangareddy,4964411,308001612
2023,Q4,Telangana,Hyderabad,5720710,296206855
2023,Q4,Telangana,Suryapet,578651,28358407
2023,Q4,Telangana,Jogulamba Gadwal,275449,12934153
2023,Q4,Telangana,Kamareddy,433549,20340652
2023,Q4,Telangana,Mulugu,131237,5905681
2023,Q4,Telangana,Medchal Malkajgiri,4195726,220139178
2023,Q4,Telangana,Karimnagar,803398,28258613
2023,Q4,Telangana,Mancherial,510261,20267993
2023,Q4,Telangana,Siddipet,617568,29720279
2023,Q4,Telangana,Khammam,888902,30728052
2022,Q3,Telangana,Narayanpet,157410,29955283
2022,Q3,Telangana,Nalgonda,758377,93670118
2022,Q3,Telangana,Jangaon,256510,35822117
2022,Q3,Telangana,Bhadradri Kothagudem,517431,50653504
2022,Q3,Telangana,Warangal Rural,288239,19013375
2022,Q3,Telangana,Kumuram Bheem Asifabad,142886,26874360
2022,Q3,Telangana,Nizamabad,697031,46177998
2022,Q3,Telangana,Adilabad,202926,31820070
2022,Q3,Telangana,Rajanna Sircilla,247866,26496042
2022,Q3,Telangana,Nagarkurnool,360550,61610304
2022,Q3,Telangana,Peddapalle,436008,25775599
2022,Q3,Telangana,Nirmal,235565,34768227
2022,Q3,Telangana,Mahabubabad,286902,27203065
2022,Q3,Telangana,Sangareddy,1106571,57423815
2022,Q3,Telangana,Wanaparthy,204432,23476250
2022,Q3,Telangana,Vikarabad,325303,43278116
2022,Q3,Telangana,Jagtial,397688,32356187
2022,Q3,Telangana,Yadadri Bhuvanagiri,384141,50093206
2022,Q3,Telangana,Medak,278966,32430565
2022,Q3,Telangana,Mahbubnagar,418280,36713378
2022,Q3,Telangana,Jaya Shankar Bhalupally,173372,18695239
2022,Q3,Telangana,Warangal Urban,881363,20060029
2022,Q3,Telangana,Rangareddy,4105107,84056871
2022,Q3,Telangana,Hyderabad,4739891,30441899
2022,Q3,Telangana,Suryapet,468196,37304827
2022,Q3,Telangana,Jogulamba Gadwal,222094,28532292
2022,Q3,Telangana,Kamareddy,350370,37129247
2022,Q3,Telangana,Mulugu,105383,22624524
2022,Q3,Telangana,Medchal Malkajgiri,3463208,31069503
2022,Q3,Telangana,Karimnagar,656534,29267383
2022,Q3,Telangana,Mancherial,413504,36518078
2022,Q3,Telangana,Siddipet,502130,52694134
2022,Q3,Telangana,Khammam,721877,41592039
2022,Q2,Telangana,Narayanpet,149430,27687075
2022,Q2,Telangana,Nalgonda,719911,85869907
2022,Q2,Telangana,Jangaon,243599,37861712
2022,Q2,Telangana,Bhadradri Kothagudem,491003,53037326
2022,Q2,Telangana,Warangal Rural,273508,20983573
2022,Q2,Telangana,Kumuram Bheem Asifabad,135588,26400339
2022,Q2,Telangana,Nizamabad,662427,53358244
2022,Q2,Telangana,Adilabad,192795,29410349
2022,Q2,Telangana,Rajanna Sircilla,235439,24898167
2022,Q2,Telangana,Nagarkurnool,342621,62479162
2022,Q2,Telangana,Peddapalle,413849,28523186
2022,Q2,Telangana,Nirmal,223694,37127191
2022,Q2,Telangana,Mahabubabad,272277,28074074
2022,Q2,Telangana,Sangareddy,1051378,56481101
2022,Q2,Telangana,Wanaparthy,194159,23776454
2022,Q2,Telangana,Vikarabad,309288,45944923
2022,Q2,Telangana,Jagtial,377794,35930120
2022,Q2,Telangana,Yadadri Bhuvanagiri,364848,48725489
2022,Q2,Telangana,Medak,264807,31822099
2022,Q2,Telangana,Mahbubnagar,397421,35909785
2022,Q2,Telangana,Jaya Shankar Bhalupally,164390,19973850
2022,Q2,Telangana,Warangal Urban,838533,21541986
2022,Q2,Telangana,Rangareddy,3911372,82671883
2022,Q2,Telangana,Hyderabad,4519625,32945026
2022,Q2,Telangana,Suryapet,444281,40672431
2022,Q2,Telangana,Jogulamba Gadwal,210937,25329332
2022,Q2,Telangana,Kamareddy,332593,39767491
2022,Q2,Telangana,Mulugu,99897,23789791
2022,Q2,Telangana,Medchal Malkajgiri,3297882,34313710
2022,Q2,Telangana,Karimnagar,624054,29203287
2022,Q2,Telangana,Mancherial,392343,38088686
2022,Q2,Telangana,Siddipet,476865,51826750
2022,Q2,Telangana,Khammam,685755,41834871
2022,Q4,Telangana,Narayanpet,164467,13004567
2022,Q4,Telangana,Nalgonda,793688,62529082
2022,Q4,Telangana,Jangaon,268072,24657265
2022,Q4,Telangana,Bhadradri Kothagudem,542203,35537846
2022,Q4,Telangana,Warangal Rural,301876,21240770
2022,Q4,Telangana,Kumuram Bheem Asifabad,149386,13154999
2022,Q4,Telangana,Nizamabad,729287,56961137
2022,Q4,Telangana,Adilabad,212112,15274623
2022,Q4,Telangana,Rajanna Sircilla,259226,22135576
2022,Q4,Telangana,Nagarkurnool,376720,30738008
2022,Q4,Telangana,Peddapalle,457038,32257672
2022,Q4,Telangana,Nirmal,246252,22299241
2022,Q4,Telangana,Mahabubabad,300406,20996907
2022,Q4,Telangana,Sangareddy,1159594,87156905
2022,Q4,Telangana,Wanaparthy,214000,16391933
2022,Q4,Telangana,Vikarabad,339772,29400033
2022,Q4,Telangana,Jagtial,416065,33144670
2022,Q4,Telangana,Yadadri Bhuvanagiri,401963,39445615
2022,Q4,Telangana,Medak,291807,25833641
2022,Q4,Telangana,Mahbubnagar,437901,36385513
2022,Q4,Telangana,Jaya Shankar Bhalupally,181521,13309373
2022,Q4,Telangana,Warangal Urban,923715,54185496
2022,Q4,Telangana,Rangareddy,4296707,284957579
2022,Q4,Telangana,Hyderabad,4962214,248166634
2022,Q4,Telangana,Suryapet,490568,35754743
2022,Q4,Telangana,Jogulamba Gadwal,232376,14372667
2022,Q4,Telangana,Kamareddy,366726,29482223
2022,Q4,Telangana,Mulugu,110228,8903451
2022,Q4,Telangana,Medchal Malkajgiri,3628619,224766696
2022,Q4,Telangana,Karimnagar,687385,50465466
2022,Q4,Telangana,Mancherial,433627,34541874
2022,Q4,Telangana,Siddipet,525155,47803119
2022,Q4,Telangana,Khammam,755705,45973189
2022,Q1,Telangana,Narayanpet,141328,24536040
2022,Q1,Telangana,Nalgonda,681754,78536056
2022,Q1,Telangana,Jangaon,230792,33506381
2022,Q1,Telangana,Bhadradri Kothagudem,465349,47828778
2022,Q1,Telangana,Warangal Rural,259006,20722699
2022,Q1,Telangana,Kumuram Bheem Asifabad,128148,23216915
2022,Q1,Telangana,Nizamabad,628661,45635773
2022,Q1,Telangana,Adilabad,182668,25726396
2022,Q1,Telangana,Rajanna Sircilla,223437,20874197
2022,Q1,Telangana,Nagarkurnool,324408,60647215
2022,Q1,Telangana,Peddapalle,392476,26729462
2022,Q1,Telangana,Nirmal,211771,31155753
2022,Q1,Telangana,Mahabubabad,257761,26617012
2022,Q1,Telangana,Sangareddy,997988,48529759
2022,Q1,Telangana,Wanaparthy,183885,21853834
2022,Q1,Telangana,Vikarabad,292925,40205178
2022,Q1,Telangana,Jagtial,358314,32122010
2022,Q1,Telangana,Yadadri Bhuvanagiri,345555,43364083
2022,Q1,Telangana,Medak,250764,26785493
2022,Q1,Telangana,Mahbubnagar,377199,31979642
2022,Q1,Telangana,Jaya Shankar Bhalupally,155585,19712978
2022,Q1,Telangana,Warangal Urban,797162,21446613
2022,Q1,Telangana,Rangareddy,3722676,79856901
2022,Q1,Telangana,Hyderabad,4306136,36924268
2022,Q1,Telangana,Suryapet,420703,35742581
2022,Q1,Telangana,Jogulamba Gadwal,199570,22596775
2022,Q1,Telangana,Kamareddy,314999,34435197
2022,Q1,Telangana,Mulugu,94447,24353047
2022,Q1,Telangana,Medchal Malkajgiri,3138387,36878958
2022,Q1,Telangana,Karimnagar,592752,27194131
2022,Q1,Telangana,Mancherial,371749,35198365
2022,Q1,Telangana,Siddipet,452034,44351650
2022,Q1,Telangana,Khammam,650223,39600384
2019,Q4,Telangana,Narayanpet,61454,1618535
2019,Q4,Telangana,Nalgonda,312849,8760787
2019,Q4,Telangana,Jangaon,110428,3786800
2019,Q4,Telangana,Bhadradri Kothagudem,213581,6171238
2019,Q4,Telangana,Warangal Rural,125617,4529368
2019,Q4,Telangana,Kumuram Bheem Asifabad,54853,1432235
2019,Q4,Telangana,Nizamabad,284623,6845278
2019,Q4,Telangana,Adilabad,79186,1785113
2019,Q4,Telangana,Rajanna Sircilla,107765,2701141
2019,Q4,Telangana,Nagarkurnool,145325,4346133
2019,Q4,Telangana,Peddapalle,200718,6004999
2019,Q4,Telangana,Nirmal,93465,2258373
2019,Q4,Telangana,Mahabubabad,119715,3769189
2019,Q4,Telangana,Sangareddy,493353,14866325
2019,Q4,Telangana,Wanaparthy,84527,2388548
2019,Q4,Telangana,Vikarabad,128847,3284134
2019,Q4,Telangana,Jagtial,166146,3606907
2019,Q4,Telangana,Yadadri Bhuvanagiri,165781,5553803
2019,Q4,Telangana,Medak,117616,3422288
2019,Q4,Telangana,Mahbubnagar,176619,4932462
2019,Q4,Telangana,Jaya Shankar Bhalupally,75975,2670332
2019,Q4,Telangana,Warangal Urban,421970,16643573
