year,quarter,state,district,count,amount
2022,Q2,Tripura,Khowai,45,81110.0
2022,Q2,Tripura,Unakoti,40,63470.0
2022,Q1,Tripura,West Tripura,469,689545.0
2022,Q1,Tripura,North Tripura,92,181157.0
2022,Q1,Tripura,Gomati,82,156558.0
2022,Q1,Tripura,Dhalai,70,143221.0
2022,Q1,Tripura,South Tripura,61,83758.0
2022,Q1,Tripura,Sepahijala,50,77987.0
2022,Q1,Tripura,Khowai,48,104540.0
2022,Q1,Tripura,Unakoti,35,56635.0
2021,Q4,Tripura,West Tripura,327,462804.0
2021,Q4,Tripura,Gomati,81,109520.0
2021,Q4,Tripura,South Tripura,73,109246.0
2021,Q4,Tripura,North Tripura,61,93388.0
2021,Q4,Tripura,Sepahijala,47,68140.0
2021,Q4,Tripura,Dhalai,42,71198.0
2021,Q4,Tripura,Khowai,38,53306.0
2021,Q4,Tripura,Unakoti,33,54906.0
2021,Q2,Tripura,West Tripura,188,208504.0
2021,Q2,Tripura,North Tripura,54,39590.0
2021,Q2,Tripura,Dhalai,28,30670.0
2021,Q2,Tripura,Unakoti,27,26303.0
2021,Q2,Tripura,South Tripura,27,37748.0
2021,Q2,Tripura,Gomati,23,13885.0
2021,Q2,Tripura,Sepahijala,18,36606.0
2021,Q2,Tripura,Khowai,16,16628.0
2021,Q3,Tripura,West Tripura,296,357068.0
2021,Q3,Tripura,Gomati,50,55267.0
2021,Q3,Tripura,Sepahijala,34,51581.0
2021,Q3,Tripura,South Tripura,29,44423.0
2021,Q3,Tripura,North Tripura,27,41664.0
2021,Q3,Tripura,Dhalai,22,33486.0
2021,Q3,Tripura,Khowai,21,36254.0
2021,Q3,Tripura,Unakoti,15,30218.0
2021,Q1,Tripura,West Tripura,166,96897.0
2021,Q1,Tripura,North Tripura,41,36055.0
2021,Q1,Tripura,South Tripura,34,14949.0
2021,Q1,Tripura,Sepahijala,32,9568.0
2021,Q1,Tripura,Dhalai,31,12709.0
2021,Q1,Tripura,Unakoti,23,4441.0
2021,Q1,Tripura,Gomati,17,8301.0
2021,Q1,Tripura,Khowai,16,8611.0
2020,Q4,Tripura,West Tripura,122,71380.0
2020,Q4,Tripura,North Tripura,24,19954.0
2020,Q4,Tripura,Sepahijala,19,14752.0
2020,Q4,Tripura,Dhalai,17,6473.0
2020,Q4,Tripura,South Tripura,17,11719.0
2020,Q4,Tripura,Khowai,16,4906.0
2020,Q4,Tripura,Gomati,16,6617.0
2020,Q4,Tripura,Unakoti,13,13964.0
2020,Q2,Tripura,West Tripura,46,11646.0
2020,Q2,Tripura,Gomati,12,2569.0
2020,Q2,Tripura,North Tripura,9,2454.0
2020,Q2,Tripura,Sepahijala,6,1632.0
2020,Q2,Tripura,Unakoti,5,1284.0
2020,Q2,Tripura,South Tripura,4,975.0
2020,Q2,Tripura,Khowai,3,739.0
2020,Q2,Tripura,Dhalai,3,755.0
2020,Q3,Tripura,West Tripura,117,31197.0
2020,Q3,Tripura,North Tripura,28,6036.0
2020,Q3,Tripura,Sepahijala,24,5870.0
2020,Q3,Tripura,Gomati,22,5502.0
2020,Q3,Tripura,South Tripura,20,3983.0
2020,Q3,Tripura,Dhalai,17,3839.0
2020,Q3,Tripura,Unakoti,13,3504.0
2020,Q3,Tripura,Khowai,8,1711.0
2021,Q3,Uttar Pradesh,Gautam Buddha Nagar,3442,3050678.0
2021,Q3,Uttar Pradesh,Ghaziabad,3152,3006811.0
2021,Q3,Uttar Pradesh,Lucknow,2417,2537773.0
2021,Q3,Uttar Pradesh,Kanpur Nagar,1414,1206885.0
2021,Q3,Uttar Pradesh,Moradabad,1224,740164.0
2021,Q3,Uttar Pradesh,Meerut,1061,1113523.0
2021,Q3,Uttar Pradesh,Prayagraj,1042,1036771.0
2021,Q3,Uttar Pradesh,Gorakhpur,931,958444.0
2021,Q3,Uttar Pradesh,Agra,833,766422.0
2021,Q3,Uttar Pradesh,Varanasi,762,712414.0
2021,Q1,Uttar Pradesh,Gautam Buddha Nagar,2704,1750483.0
2021,Q1,Uttar Pradesh,Ghaziabad,2252,1736688.0
2021,Q1,Uttar Pradesh,Lucknow,1660,1301902.0
2021,Q1,Uttar Pradesh,Kanpur Nagar,1252,851804.0
2021,Q1,Uttar Pradesh,Prayagraj,942,675067.0
2021,Q1,Uttar Pradesh,Meerut,799,753509.0
2021,Q1,Uttar Pradesh,Varanasi,739,448948.0
2021,Q1,Uttar Pradesh,Gorakhpur,665,538572.0
2021,Q1,Uttar Pradesh,Agra,623,394070.0
2021,Q1,Uttar Pradesh,Moradabad,587,305679.0
2021,Q4,Uttar Pradesh,Ghaziabad,4654,5977135.0
2021,Q4,Uttar Pradesh,Gautam Buddha Nagar,4293,5710659.0
2021,Q4,Uttar Pradesh,Lucknow,3296,4038538.0
2021,Q4,Uttar Pradesh,Kanpur Nagar,2265,2760463.0
2021,Q4,Uttar Pradesh,Meerut,1601,2421444.0
2021,Q4,Uttar Pradesh,Prayagraj,1599,2221711.0
2021,Q4,Uttar Pradesh,Agra,1238,1610714.0
2021,Q4,Uttar Pradesh,Gorakhpur,1230,1790715.0
2021,Q4,Uttar Pradesh,Varanasi,1190,1393923.0
2021,Q4,Uttar Pradesh,Bareilly,968,1132558.0
2021,Q2,Uttar Pradesh,Gautam Buddha Nagar,2623,2093735.0
2021,Q2,Uttar Pradesh,Ghaziabad,2403,2076073.0
2021,Q2,Uttar Pradesh,Lucknow,1853,1917156.0
2021,Q2,Uttar Pradesh,Kanpur Nagar,1135,1145126.0
2021,Q2,Uttar Pradesh,Moradabad,928,574505.0
2021,Q2,Uttar Pradesh,Prayagraj,890,892945.0
2021,Q2,Uttar Pradesh,Meerut,818,933510.0
2021,Q2,Uttar Pradesh,Gorakhpur,720,732382.0
2021,Q2,Uttar Pradesh,Varanasi,689,536792.0
2021,Q2,Uttar Pradesh,Agra,643,468307.0
2023,Q3,Uttar Pradesh,Gautam Buddha Nagar,10225,13643003.0
2023,Q3,Uttar Pradesh,Ghaziabad,8914,11669450.0
2023,Q3,Uttar Pradesh,Lucknow,6190,9701936.0
2023,Q3,Uttar Pradesh,Kanpur Nagar,4630,6508882.0
2023,Q3,Uttar Pradesh,Meerut,3680,5465789.0
2023,Q3,Uttar Pradesh,Gorakhpur,2403,3612643.0
2023,Q3,Uttar Pradesh,Prayagraj,2364,3815831.0
2023,Q3,Uttar Pradesh,Agra,2209,3489628.0
2023,Q3,Uttar Pradesh,Moradabad,2019,2881894.0
2023,Q3,Uttar Pradesh,Varanasi,1948,2952032.0
2023,Q2,Uttar Pradesh,Gautam Buddha Nagar,8903,13095093.0
2023,Q2,Uttar Pradesh,Ghaziabad,8012,11085163.0
2023,Q2,Uttar Pradesh,Lucknow,5598,9801277.0
2023,Q2,Uttar Pradesh,Kanpur Nagar,3859,5491209.0
2023,Q2,Uttar Pradesh,Meerut,3087,4828715.0
2023,Q2,Uttar Pradesh,Moradabad,2749,3943977.0
2023,Q2,Uttar Pradesh,Prayagraj,2383,4088463.0
2023,Q2,Uttar Pradesh,Agra,2255,3833794.0
2023,Q2,Uttar Pradesh,Gorakhpur,2009,3340034.0
2023,Q2,Uttar Pradesh,Bareilly,1850,3100459.0
2023,Q4,Uttar Pradesh,Gautam Buddha Nagar,10878,17960233.0
2023,Q4,Uttar Pradesh,Ghaziabad,9319,14487937.0
2023,Q4,Uttar Pradesh,Lucknow,6505,12260960.0
2023,Q4,Uttar Pradesh,Kanpur Nagar,5160,8080958.0
2023,Q4,Uttar Pradesh,Meerut,3870,7048374.0
2023,Q4,Uttar Pradesh,Prayagraj,3310,5777544.0
2023,Q4,Uttar Pradesh,Agra,2711,5093950.0
2023,Q4,Uttar Pradesh,Gorakhpur,2533,4280963.0
2023,Q4,Uttar Pradesh,Bareilly,2460,4239599.0
2023,Q4,Uttar Pradesh,Varanasi,2220,3754886.0
2023,Q1,Uttar Pradesh,Ghaziabad,8919,12476473.0
2023,Q1,Uttar Pradesh,Gautam Buddha Nagar,8860,13530430.0
2023,Q1,Uttar Pradesh,Lucknow,5168,9298453.0
2023,Q1,Uttar Pradesh,Kanpur Nagar,4196,6293656.0
2023,Q1,Uttar Pradesh,Meerut,3754,6164804.0
2023,Q1,Uttar Pradesh,Prayagraj,2140,3967644.0
2023,Q1,Uttar Pradesh,Agra,2007,3635170.0
2023,Q1,Uttar Pradesh,Gorakhpur,1946,3091996.0
2023,Q1,Uttar Pradesh,Bareilly,1766,2868326.0
2023,Q1,Uttar Pradesh,Varanasi,1684,2782251.0
2020,Q3,Uttar Pradesh,Gautam Buddha Nagar,1969,502733.0
2020,Q3,Uttar Pradesh,Lucknow,1629,426367.0
2020,Q3,Uttar Pradesh,Ghaziabad,1585,389991.0
2020,Q3,Uttar Pradesh,Kanpur Nagar,999,244746.0
2020,Q3,Uttar Pradesh,Varanasi,868,200279.0
2020,Q3,Uttar Pradesh,Gorakhpur,794,203169.0
2020,Q3,Uttar Pradesh,Prayagraj,734,175907.0
2020,Q3,Uttar Pradesh,Agra,499,109194.0
2020,Q3,Uttar Pradesh,Meerut,475,127867.0
2020,Q3,Uttar Pradesh,Bareilly,404,92869.0
2020,Q4,Uttar Pradesh,Gautam Buddha Nagar,1890,1432507.0
2020,Q4,Uttar Pradesh,Ghaziabad,1812,1430818.0
2020,Q4,Uttar Pradesh,Lucknow,1215,1018602.0
2020,Q4,Uttar Pradesh,Kanpur Nagar,913,744324.0
2020,Q4,Uttar Pradesh,Prayagraj,669,558900.0
2020,Q4,Uttar Pradesh,Meerut,543,568873.0
2020,Q4,Uttar Pradesh,Varanasi,538,370559.0
2020,Q4,Uttar Pradesh,Agra,509,312588.0
2020,Q4,Uttar Pradesh,Gorakhpur,479,401165.0
2020,Q4,Uttar Pradesh,Bareilly,366,289874.0
2020,Q2,Uttar Pradesh,Gautam Buddha Nagar,2335,394994.0
2020,Q2,Uttar Pradesh,Ghaziabad,1520,264005.0
2020,Q2,Uttar Pradesh,Lucknow,811,155822.0
2020,Q2,Uttar Pradesh,Kanpur Nagar,503,96483.0
2020,Q2,Uttar Pradesh,Gorakhpur,373,73816.0
2020,Q2,Uttar Pradesh,Meerut,349,67016.0
2020,Q2,Uttar Pradesh,Agra,301,63087.0
2020,Q2,Uttar Pradesh,Varanasi,299,60741.0
2020,Q2,Uttar Pradesh,Prayagraj,283,57156.0
2020,Q2,Uttar Pradesh,Mathura,189,38741.0
2024,Q1,Uttar Pradesh,Gautam Buddha Nagar,10981,17480550.0
2024,Q1,Uttar Pradesh,Ghaziabad,9392,15080168.0
2024,Q1,Uttar Pradesh,Lucknow,6736,12751921.0
2024,Q1,Uttar Pradesh,Kanpur Nagar,5244,8381914.0
2024,Q1,Uttar Pradesh,Meerut,4372,7716667.0
2024,Q1,Uttar Pradesh,Prayagraj,3581,6457219.0
2024,Q1,Uttar Pradesh,Agra,2778,5205452.0
2024,Q1,Uttar Pradesh,Moradabad,2771,4524971.0
2024,Q1,Uttar Pradesh,Gorakhpur,2704,4712299.0
2024,Q1,Uttar Pradesh,Bareilly,2541,4176264.0
2024,Q3,Uttar Pradesh,Gautambuddha Nagar,10577,17321952.0
2024,Q3,Uttar Pradesh,Ghaziabad,9193,14000780.0
2024,Q3,Uttar Pradesh,Lucknow,6514,11848066.0
2024,Q3,Uttar Pradesh,Kanpur Nagar,4825,7438114.0
2024,Q3,Uttar Pradesh,Meerut,4013,6718841.0
2024,Q3,Uttar Pradesh,Prayagraj,3439,5704952.0
2024,Q3,Uttar Pradesh,Gorakhpur,2752,4772281.0
2024,Q3,Uttar Pradesh,Moradabad,2648,4074503.0
2024,Q3,Uttar Pradesh,Agra,2490,4578823.0
2024,Q3,Uttar Pradesh,Varanasi,2311,4039502.0
2024,Q2,Uttar Pradesh,Gautam Buddha Nagar,9887,16523674.0
2024,Q2,Uttar Pradesh,Ghaziabad,8271,13333267.0
2024,Q2,Uttar Pradesh,Lucknow,5893,11428152.0
2024,Q2,Uttar Pradesh,Kanpur Nagar,4591,7536607.0
2024,Q2,Uttar Pradesh,Meerut,3591,6184000.0
2024,Q2,Uttar Pradesh,Prayagraj,3184,5747573.0
2024,Q2,Uttar Pradesh,Moradabad,2733,4484726.0
2024,Q2,Uttar Pradesh,Bareilly,2491,4072343.0
2024,Q2,Uttar Pradesh,Gorakhpur,2444,4326018.0
2024,Q2,Uttar Pradesh,Varanasi,2414,4463808.0
2024,Q4,Uttar Pradesh,Gautambuddha Nagar,13381,21437439.0
2024,Q4,Uttar Pradesh,Ghaziabad,11710,18521578.0
2024,Q4,Uttar Pradesh,Lucknow,7137,13917630.0
2024,Q4,Uttar Pradesh,Kanpur Nagar,5328,8989140.0
2024,Q4,Uttar Pradesh,Prayagraj,4525,7958403.0
2024,Q4,Uttar Pradesh,Meerut,4424,7889754.0
2024,Q4,Uttar Pradesh,Gorakhpur,3223,5536867.0
2024,Q4,Uttar Pradesh,Moradabad,3071,4976308.0
2024,Q4,Uttar Pradesh,Agra,3066,5497894.0
2024,Q4,Uttar Pradesh,Varanasi,3042,5443097.0
2022,Q4,Uttar Pradesh,Gautam Buddha Nagar,9335,12220201.0
2022,Q4,Uttar Pradesh,Ghaziabad,8564,11370990.0
2022,Q4,Uttar Pradesh,Lucknow,5733,8510985.0
2022,Q4,Uttar Pradesh,Kanpur Nagar,4549,5955630.0
2022,Q4,Uttar Pradesh,Meerut,3241,4918862.0
2022,Q4,Uttar Pradesh,Prayagraj,2676,4030415.0
2022,Q4,Uttar Pradesh,Gorakhpur,2131,3290711.0
2022,Q4,Uttar Pradesh,Agra,2038,3245964.0
2022,Q4,Uttar Pradesh,Varanasi,1865,2641816.0
2022,Q4,Uttar Pradesh,Bulandshahr,1681,2269862.0
2022,Q1,Uttar Pradesh,Ghaziabad,4758,6537190.0
2022,Q1,Uttar Pradesh,Gautam Buddha Nagar,4625,6576075.0
2022,Q1,Uttar Pradesh,Lucknow,3291,5309887.0
2022,Q1,Uttar Pradesh,Kanpur Nagar,2777,3507206.0
2022,Q1,Uttar Pradesh,Meerut,1653,2798936.0
2022,Q1,Uttar Pradesh,Prayagraj,1439,2347870.0
2022,Q1,Uttar Pradesh,Agra,1437,2344316.0
2022,Q1,Uttar Pradesh,Varanasi,1383,1752157.0
2022,Q1,Uttar Pradesh,Gorakhpur,1341,2096332.0
2022,Q1,Uttar Pradesh,Bulandshahr,1218,1574674.0
2022,Q2,Uttar Pradesh,Gautam Buddha Nagar,5904,7335621.0
2022,Q2,Uttar Pradesh,Ghaziabad,5531,6780218.0
2022,Q2,Uttar Pradesh,Lucknow,3852,5617285.0
2022,Q2,Uttar Pradesh,Kanpur Nagar,2563,3334743.0
2022,Q2,Uttar Pradesh,Meerut,2164,3132308.0
2022,Q2,Uttar Pradesh,Gorakhpur,1957,2516685.0
2022,Q2,Uttar Pradesh,Bulandshahr,1920,1817830.0
2022,Q2,Uttar Pradesh,Prayagraj,1826,2674015.0
2022,Q2,Uttar Pradesh,Varanasi,1563,1959557.0
2022,Q2,Uttar Pradesh,Bareilly,1487,1899280.0
2022,Q3,Uttar Pradesh,Gautam Buddha Nagar,7470,8955231.0
2022,Q3,Uttar Pradesh,Ghaziabad,6828,8266994.0
2022,Q3,Uttar Pradesh,Lucknow,4530,6093552.0
2022,Q3,Uttar Pradesh,Meerut,3115,4248870.0
2022,Q3,Uttar Pradesh,Kanpur Nagar,2994,3637095.0
2022,Q3,Uttar Pradesh,Gorakhpur,2189,2883081.0
2022,Q3,Uttar Pradesh,Prayagraj,2178,2899353.0
2022,Q3,Uttar Pradesh,Bulandshahr,1800,1853520.0
2022,Q3,Uttar Pradesh,Agra,1668,2168436.0
2022,Q3,Uttar Pradesh,Varanasi,1593,2172926.0
2023,Q3,Punjab,Sas Nagar,2820,4641417.0
2023,Q3,Punjab,Ludhiana,2423,3264425.0
2023,Q3,Punjab,Amritsar,1381,2262878.0
2023,Q3,Punjab,Jalandhar,1329,1743153.0
2023,Q3,Punjab,Patiala,792,1465777.0
2023,Q3,Punjab,Hoshiarpur,730,1422580.0
2023,Q3,Punjab,Pathankot,702,1191858.0
2023,Q3,Punjab,Bathinda,691,1369476.0
2023,Q3,Punjab,Gurdaspur,405,899868.0
2023,Q3,Punjab,Kapurthala,352,621960.0
2023,Q1,Punjab,Sas Nagar,2146,4086044.0
2023,Q1,Punjab,Ludhiana,1837,3230691.0
2023,Q1,Punjab,Jalandhar,931,1754296.0
2023,Q1,Punjab,Amritsar,917,1865322.0
2023,Q1,Punjab,Patiala,682,1650931.0
2023,Q1,Punjab,Bathinda,545,1283520.0
2023,Q1,Punjab,Pathankot,514,1060019.0
2023,Q1,Punjab,Hoshiarpur,500,1328429.0
2023,Q1,Punjab,Gurdaspur,353,885643.0
2023,Q1,Punjab,Kapurthala,294,587248.0
2023,Q2,Punjab,Sas Nagar,2606,4613121.0
2023,Q2,Punjab,Ludhiana,2136,3486226.0
2023,Q2,Punjab,Amritsar,1606,2519911.0
2023,Q2,Punjab,Jalandhar,1263,1937881.0
2023,Q2,Punjab,Patiala,779,1745760.0
2023,Q2,Punjab,Bathinda,610,1147800.0
2023,Q2,Punjab,Pathankot,590,1144908.0
2023,Q2,Punjab,Hoshiarpur,561,1263496.0
2023,Q2,Punjab,Gurdaspur,373,834823.0
2023,Q2,Punjab,Sangrur,327,798822.0
2023,Q4,Punjab,Sas Nagar,2981,5886008.0
2023,Q4,Punjab,Ludhiana,2308,4051850.0
2023,Q4,Punjab,Bathinda,1139,1993422.0
2023,Q4,Punjab,Amritsar,1111,2357920.0
2023,Q4,Punjab,Jalandhar,1053,2203746.0
2023,Q4,Punjab,Patiala,807,1673018.0
2023,Q4,Punjab,Hoshiarpur,666,1625737.0
2023,Q4,Punjab,Pathankot,575,1183980.0
2023,Q4,Punjab,Gurdaspur,386,1044061.0
2023,Q4,Punjab,Rupnagar,329,908180.0
2024,Q1,Punjab,Sas Nagar,2821,5101014.0
2024,Q1,Punjab,Ludhiana,2561,3847279.0
2024,Q1,Punjab,Jalandhar,1185,2174769.0
2024,Q1,Punjab,Amritsar,1104,2157284.0
2024,Q1,Punjab,Bathinda,1040,1978256.0
2024,Q1,Punjab,Patiala,959,2010970.0
2024,Q1,Punjab,Pathankot,678,1252129.0
2024,Q1,Punjab,Hoshiarpur,642,1435308.0
2024,Q1,Punjab,Gurdaspur,442,1025134.0
2024,Q1,Punjab,Sangrur,399,912529.0
2024,Q3,Punjab,Sas Nagar,3006,5667409.0
2024,Q3,Punjab,Ludhiana,2510,4172338.0
2024,Q3,Punjab,Amritsar,1539,2991537.0
2024,Q3,Punjab,Jalandhar,1256,2142101.0
2024,Q3,Punjab,Patiala,905,1709409.0
2024,Q3,Punjab,Hoshiarpur,849,1627453.0
2024,Q3,Punjab,Bathinda,745,1603910.0
2024,Q3,Punjab,Pathankot,717,1326765.0
2024,Q3,Punjab,Kapurthala,477,932429.0
2024,Q3,Punjab,Rupnagar,424,923830.0
2024,Q4,Punjab,Sas Nagar,3398,6428068.0
2024,Q4,Punjab,Ludhiana,2804,4255410.0
2024,Q4,Punjab,Jalandhar,1382,2560324.0
2024,Q4,Punjab,Amritsar,1282,2843044.0
2024,Q4,Punjab,Bathinda,1144,1929363.0
2024,Q4,Punjab,Patiala,1000,2120528.0
2024,Q4,Punjab,Hoshiarpur,776,1722490.0
2024,Q4,Punjab,Pathankot,693,1417409.0
2024,Q4,Punjab,Gurdaspur,424,1058136.0
2024,Q4,Punjab,Kapurthala,420,813459.0
2024,Q2,Punjab,Sas Nagar,2901,5591570.0
2024,Q2,Punjab,Ludhiana,2362,3744252.0
2024,Q2,Punjab,Amritsar,1311,2470409.0
2024,Q2,Punjab,Jalandhar,1100,2108562.0
2024,Q2,Punjab,Patiala,980,2026650.0
2024,Q2,Punjab,Bathinda,720,1428374.0
2024,Q2,Punjab,Pathankot,716,1301396.0
2024,Q2,Punjab,Hoshiarpur,619,1301853.0
2024,Q2,Punjab,Kapurthala,385,721579.0
2024,Q2,Punjab,Fazilka,382,812457.0
2020,Q3,Punjab,Ludhiana,580,147327.0
2020,Q3,Punjab,Sas Nagar,361,98689.0
2020,Q3,Punjab,Jalandhar,209,64695.0
2020,Q3,Punjab,Patiala,202,55606.0
2020,Q3,Punjab,Amritsar,194,52044.0
2020,Q3,Punjab,Bathinda,142,38321.0
2020,Q3,Punjab,Tarn Taran,81,18363.0
2020,Q3,Punjab,Hoshiarpur,80,22366.0
2020,Q3,Punjab,Rupnagar,66,21805.0
2020,Q3,Punjab,Sangrur,66,19107.0
2020,Q2,Punjab,Ludhiana,558,104769.0
2020,Q2,Punjab,Sas Nagar,352,63936.0
2020,Q2,Punjab,Jalandhar,296,54064.0
2020,Q2,Punjab,Amritsar,156,31594.0
2020,Q2,Punjab,Patiala,107,21680.0
2020,Q2,Punjab,Bathinda,76,16389.0
2020,Q2,Punjab,Hoshiarpur,73,15546.0
2020,Q2,Punjab,Sangrur,64,12663.0
2020,Q2,Punjab,Sri Muktsar Sahib,50,9490.0
2020,Q2,Punjab,Tarn Taran,35,7444.0
2020,Q4,Punjab,Ludhiana,516,306909.0
2020,Q4,Punjab,Sas Nagar,365,275714.0
2020,Q4,Punjab,Jalandhar,249,179846.0
2020,Q4,Punjab,Amritsar,179,180379.0
2020,Q4,Punjab,Bathinda,159,131704.0
2020,Q4,Punjab,Patiala,156,100202.0
2020,Q4,Punjab,Hoshiarpur,99,104137.0
2020,Q4,Punjab,Sangrur,79,27515.0
2020,Q4,Punjab,Firozepur,75,63082.0
2020,Q4,Punjab,Pathankot,74,103285.0
2021,Q2,Punjab,Ludhiana,898,599843.0
2021,Q2,Punjab,Sas Nagar,587,542602.0
2021,Q2,Punjab,Amritsar,399,363006.0
2021,Q2,Punjab,Jalandhar,288,271427.0
2021,Q2,Punjab,Bathinda,273,242611.0
2021,Q2,Punjab,Patiala,256,207085.0
2021,Q2,Punjab,Hoshiarpur,159,280629.0
2021,Q2,Punjab,Sangrur,157,130688.0
2021,Q2,Punjab,Fazilka,143,107808.0
2021,Q2,Punjab,Pathankot,142,161045.0
2021,Q4,Punjab,Sas Nagar,1079,1484361.0
2021,Q4,Punjab,Ludhiana,863,1315925.0
2021,Q4,Punjab,Mansa,563,282635.0
2021,Q4,Punjab,Jalandhar,504,737684.0
2021,Q4,Punjab,Amritsar,482,837451.0
2021,Q4,Punjab,Bathinda,458,618169.0
2021,Q4,Punjab,Patiala,350,513607.0
2021,Q4,Punjab,Hoshiarpur,347,722687.0
2021,Q4,Punjab,Sangrur,277,286504.0
2021,Q4,Punjab,Pathankot,245,523947.0
2021,Q1,Punjab,Ludhiana,861,369315.0
2021,Q1,Punjab,Sas Nagar,535,368411.0
2021,Q1,Punjab,Amritsar,324,190419.0
2021,Q1,Punjab,Jalandhar,261,170388.0
2021,Q1,Punjab,Patiala,236,131202.0
2021,Q1,Punjab,Bathinda,220,150288.0
2021,Q1,Punjab,Sangrur,165,118078.0
2021,Q1,Punjab,Hoshiarpur,151,138240.0
2021,Q1,Punjab,Fazilka,125,82640.0
2021,Q1,Punjab,Firozepur,113,101355.0
2021,Q3,Punjab,Ludhiana,988,855879.0
2021,Q3,Punjab,Sas Nagar,610,742657.0
2021,Q3,Punjab,Jalandhar,448,478633.0
2021,Q3,Punjab,Amritsar,369,332103.0
2021,Q3,Punjab,Sangrur,353,250351.0
2021,Q3,Punjab,Bathinda,275,301456.0
2021,Q3,Punjab,Patiala,268,266364.0
2021,Q3,Punjab,Mansa,197,99917.0
2021,Q3,Punjab,Hoshiarpur,181,306291.0
2021,Q3,Punjab,Pathankot,165,291101.0
2022,Q3,Punjab,Sas Nagar,2303,3176155.0
2022,Q3,Punjab,Ludhiana,1961,2687099.0
2022,Q3,Punjab,Amritsar,1031,1765869.0
2022,Q3,Punjab,Jalandhar,1006,1468356.0
2022,Q3,Punjab,Bathinda,797,1211130.0
2022,Q3,Punjab,Patiala,749,1294854.0
2022,Q3,Punjab,Pathankot,692,1008235.0
2022,Q3,Punjab,Hoshiarpur,554,1013777.0
2022,Q3,Punjab,Sangrur,475,540188.0
2022,Q3,Punjab,Gurdaspur,457,858783.0
2022,Q4,Punjab,Sas Nagar,2288,3709862.0
2022,Q4,Punjab,Ludhiana,2140,3167544.0
2022,Q4,Punjab,Jalandhar,1000,1718210.0
2022,Q4,Punjab,Amritsar,970,1692695.0
2022,Q4,Punjab,Bathinda,726,1370973.0
2022,Q4,Punjab,Patiala,722,1513303.0
2022,Q4,Punjab,Hoshiarpur,600,1234163.0
2022,Q4,Punjab,Pathankot,506,899972.0
2022,Q4,Punjab,Sangrur,470,697393.0
2022,Q4,Punjab,Gurdaspur,417,733846.0
2022,Q1,Punjab,Ludhiana,1184,2120278.0
2022,Q1,Punjab,Sas Nagar,1135,1845468.0
2022,Q1,Punjab,Mansa,699,450234.0
2022,Q1,Punjab,Jalandhar,652,1032157.0
2022,Q1,Punjab,Bathinda,521,781949.0
2022,Q1,Punjab,Amritsar,455,881679.0
2022,Q1,Punjab,Patiala,399,974671.0
2022,Q1,Punjab,Hoshiarpur,371,746598.0
2022,Q1,Punjab,Sangrur,300,424823.0
2022,Q1,Punjab,Pathankot,240,472435.0
2022,Q2,Punjab,Sas Nagar,1609,2609655.0
2022,Q2,Punjab,Ludhiana,1508,2179780.0
2022,Q2,Punjab,Jalandhar,874,1485593.0
2022,Q2,Punjab,Amritsar,686,1193605.0
2022,Q2,Punjab,Patiala,635,1167226.0
2022,Q2,Punjab,Bathinda,614,957624.0
2022,Q2,Punjab,Hoshiarpur,404,786570.0
2022,Q2,Punjab,Sangrur,403,562768.0
2022,Q2,Punjab,Pathankot,345,563810.0
2022,Q2,Punjab,Mansa,245,348275.0
2023,Q2,Puducherry,Puducherry,1527,2210627.0
2023,Q2,Puducherry,Karaikal,188,252023.0
2023,Q2,Puducherry,Mahe,62,102248.0
2023,Q2,Puducherry,Yanam,32,49108.0
2023,Q4,Puducherry,Puducherry,2093,2921421.0
2023,Q4,Puducherry,Karaikal,228,321006.0
2023,Q4,Puducherry,Mahe,86,109590.0
2023,Q4,Puducherry,Yanam,40,67378.0
2023,Q1,Puducherry,Puducherry,1684,2191876.0
2023,Q1,Puducherry,Karaikal,168,247909.0
2023,Q1,Puducherry,Mahe,69,92308.0
2023,Q1,Puducherry,Yanam,34,60998.0
2023,Q3,Puducherry,Puducherry,1891,2380727.0
2023,Q3,Puducherry,Karaikal,234,352670.0
2023,Q3,Puducherry,Mahe,74,113412.0
2023,Q3,Puducherry,Yanam,33,44838.0
2020,Q2,Puducherry,Puducherry,98,18574.0
2020,Q2,Puducherry,Yanam,12,2687.0
2020,Q2,Puducherry,Karaikal,1,708.0
2020,Q2,Puducherry,Mahe,1,282.0
2020,Q3,Puducherry,Puducherry,143,40754.0
2020,Q3,Puducherry,Yanam,25,6919.0
2020,Q3,Puducherry,Karaikal,14,5445.0
2020,Q3,Puducherry,Mahe,9,5281.0
2020,Q4,Puducherry,Puducherry,202,165945.0
2020,Q4,Puducherry,Karaikal,21,21295.0
2020,Q4,Puducherry,Yanam,7,5973.0
2020,Q4,Puducherry,Mahe,4,4742.0
2024,Q4,Puducherry,Puducherry,2410,3316201.0
2024,Q4,Puducherry,Karaikal,273,342060.0
2024,Q4,Puducherry,Mahe,102,162441.0
2024,Q4,Puducherry,Yanam,53,75331.0
2024,Q3,Puducherry,Puducherry,2218,3327539.0
2024,Q3,Puducherry,Karaikal,234,399089.0
2024,Q3,Puducherry,Mahe,103,157491.0
2024,Q3,Puducherry,Yanam,45,84404.0
2024,Q2,Puducherry,Puducherry,1970,2832692.0
2024,Q2,Puducherry,Karaikal,225,327567.0
2024,Q2,Puducherry,Mahe,75,124200.0
2024,Q2,Puducherry,Yanam,34,38538.0
2024,Q1,Puducherry,Puducherry,2273,3067571.0
